ticker,rpa_date_utc,rpa_time_utc,rp_entity_id,entity_name,relevance,event_sentiment_score,group,sub_type,event_text,news_type,source_name,headline
COP,2024-01-15,06:11:30,A753BB,Compugroup Medical SE & Co. KGaA,100,0.94,analyst-ratings,positive,Compugroup Medical Raised to Buy From Hold by Berenberg,NEWS-FLASH,Dow Jones Newswires,CompuGroup Medical Raised to Buy From Hold by Berenberg
COP,2024-02-07,06:04:04,A753BB,Compugroup Medical SE & Co. KGaA,99,0.72,revenues,up,Cgm expects organic revenue growth,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CGM drives digitization in the healthcare sector and significantly increases revenues and operating profit margin
COP,2024-02-07,06:04:04,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,earnings,,Cgm expects adjusted EBITDA to be in the range of EUR 270 million to EUR 310 million,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CGM drives digitization in the healthcare sector and significantly increases revenues and operating profit margin
COP,2024-02-07,06:04:04,A753BB,Compugroup Medical SE & Co. KGaA,99,0.72,revenues,up,Cgm expects organic revenue growth,PRESS-RELEASE,DGAP News,EQS-News: CGM drives digitization in the healthcare sector and significantly increases revenues and operating profit margin
COP,2024-02-07,06:04:04,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,earnings,,Cgm expects adjusted EBITDA to be in the range of EUR 270 million to EUR 310 million,PRESS-RELEASE,DGAP News,EQS-News: CGM drives digitization in the healthcare sector and significantly increases revenues and operating profit margin
COP,2024-02-07,13:05:03,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,earnings,,Compugroup Medical SE & Co. KGaA: Earns 2024,PRESS-RELEASE,PR Newswire,CompuGroup Medical's ARIA RCM Services Ranked #1
COP,2024-02-07,15:16:32,A753BB,Compugroup Medical SE & Co. KGaA,100,-0.68,revenues,down,Compugroup Medical SE & Co. KGaA: the company reported a swing to loss and lower revenue,FULL-ARTICLE,Dow Jones Newswires,"CompuGroup Medical Shares Fall After Swing to Loss, Revenue Drop"
COP,2024-02-20,19:35:40,A753BB,Compugroup Medical SE & Co. KGaA,100,0.68,dividends,up,General partner of CompuGroup Medical SE & Co. KGaA plans dividend increase,PRESS-RELEASE,DGAP News,EQS-Adhoc: General partner of CompuGroup Medical SE & Co. KGaA plans dividend increase
COP,2024-02-20,19:35:40,A753BB,Compugroup Medical SE & Co. KGaA,100,0.68,dividends,up,General partner of CompuGroup Medical SE & Co. KGaA plans dividend increase,PRESS-RELEASE,Dow Jones Newswires,EQS-Adhoc: General partner of CompuGroup Medical SE & Co. KGaA plans dividend increase
COP,2024-02-20,19:37:43,A753BB,Compugroup Medical SE & Co. KGaA,99,0.68,dividends,up,Cgm plans to double its dividend,PRESS-RELEASE,DGAP News,EQS-News: CGM plans to double its dividend
COP,2024-02-20,19:37:43,A753BB,Compugroup Medical SE & Co. KGaA,99,0.68,dividends,up,Cgm plans to double its dividend,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CGM plans to double its dividend
COP,2024-03-25,11:33:11,A753BB,Compugroup Medical SE & Co. KGaA,99,0.53,labor-issues,,Compugroup Medical announces the appointment of Benedikt Brueckle as its new Chief Executive Officer,PRESS-RELEASE,DGAP News,EQS-News: CompuGroup Medical US announces CEO transition
COP,2024-03-25,11:33:11,A753BB,Compugroup Medical SE & Co. KGaA,99,0.53,labor-issues,,Compugroup Medical announces the appointment of Benedikt Brueckle as its new Chief Executive Officer,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CompuGroup Medical US announces CEO transition
COP,2024-03-25,19:30:10,A753BB,Compugroup Medical SE & Co. KGaA,100,0.59,equity-actions,,Compugroup Medical SE & Co. KGaA: Launch of the Share Buy-Back,PRESS-RELEASE,Dow Jones Newswires,EQS-CMS: CompuGroup Medical SE & Co. KGaA: Launch of the Share Buy-Back Program
COP,2024-03-25,19:30:10,A753BB,Compugroup Medical SE & Co. KGaA,100,0.59,equity-actions,,Compugroup Medical SE & Co. KGaA: Launch of the Share Buy-Back,PRESS-RELEASE,DGAP News,EQS-CMS: CompuGroup Medical SE & Co. KGaA: Launch of the Share Buy-Back Program
COP,2024-03-27,14:16:59,A753BB,Compugroup Medical SE & Co. KGaA,99,0.53,labor-issues,,Compugroup Medical announces the appointment of Benedikt Brueckle as its new Chief Executive Officer,PRESS-RELEASE,PR Newswire,CompuGroup Medical US announces CEO transition
COP,2024-03-27,14:25:23,A753BB,Compugroup Medical SE & Co. KGaA,99,0.53,labor-issues,,Compugroup Medical announces the appointment of Benedikt Brueckle as its new Chief Executive Officer,PRESS-RELEASE,Dow Jones Newswires,Press Release: CompuGroup Medical US announces CEO transition
COP,2024-04-02,15:06:58,A753BB,Compugroup Medical SE & Co. KGaA,99,0.59,equity-actions,,"Compugroup Medical SE & Co. KGaA has bought back an aggregate number of 75,290 shares",PRESS-RELEASE,DGAP News,EQS-CMS: CompuGroup Medical SE & Co. KGaA: Share Buy-Back Program - 1st Interim Announcement
COP,2024-04-02,15:06:58,A753BB,Compugroup Medical SE & Co. KGaA,99,0.59,equity-actions,,"Compugroup Medical SE & Co. KGaA has bought back an aggregate number of 75,290 shares",PRESS-RELEASE,Dow Jones Newswires,EQS-CMS: CompuGroup Medical SE & Co. KGaA: Share Buy-Back Program - 1st Interim Announcement
COP,2024-04-08,14:43:46,A753BB,Compugroup Medical SE & Co. KGaA,99,0.59,equity-actions,,"Compugroup Medical SE & Co. KGaA has bought back an aggregate number of 102,529 shares",PRESS-RELEASE,DGAP News,EQS-CMS: CompuGroup Medical SE & Co. KGaA: Share Buy-Back Program - 2nd Interim Announcement
COP,2024-04-08,14:43:46,A753BB,Compugroup Medical SE & Co. KGaA,99,0.59,equity-actions,,"Compugroup Medical SE & Co. KGaA has bought back an aggregate number of 102,529 shares",PRESS-RELEASE,Dow Jones Newswires,EQS-CMS: CompuGroup Medical SE & Co. KGaA: Share Buy-Back Program - 2nd Interim Announcement
COP,2024-04-10,13:26:27,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,dividends,,Cgm proposes dividend of EUR 1.00,PRESS-RELEASE,DGAP News,EQS-News: CGM proposes dividend of EUR 1.00 to be passed at virtual AGM in May
COP,2024-04-10,13:26:27,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,investor-relations,,Cgm) will hold its Annual General Meeting on May 22,PRESS-RELEASE,DGAP News,EQS-News: CGM proposes dividend of EUR 1.00 to be passed at virtual AGM in May
COP,2024-04-10,13:26:27,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,dividends,,Cgm proposes dividend of EUR 1.00,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CGM proposes dividend of EUR 1.00 to be passed at virtual AGM in May
COP,2024-04-10,13:26:27,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,investor-relations,,Cgm) will hold its Annual General Meeting on May 22,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CGM proposes dividend of EUR 1.00 to be passed at virtual AGM in May
COP,2024-04-29,12:50:06,A753BB,Compugroup Medical SE & Co. KGaA,99,0.59,equity-actions,completed,Compugroup Medical successfully completes share buyback program .,PRESS-RELEASE,DGAP News,EQS-News: CompuGroup Medical successfully completes share buyback program
COP,2024-04-29,12:50:06,A753BB,Compugroup Medical SE & Co. KGaA,99,0.59,equity-actions,completed,Compugroup Medical successfully completes share buyback program .,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CompuGroup Medical successfully completes share buyback program
COP,2024-05-08,05:07:21,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,earnings,,Compugroup Medical had published its guidance for the current financial year,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CompuGroup Medical with solid first quarter against strong prior year
COP,2024-05-08,05:07:21,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,earnings,,Compugroup Medical had published its guidance for the current financial year,PRESS-RELEASE,DGAP News,EQS-News: CompuGroup Medical with solid first quarter against strong prior year
COP,2024-05-13,06:28:39,A753BB,Compugroup Medical SE & Co. KGaA,100,-0.58,analyst-ratings,negative,Compugroup Medical Cut to Hold From Buy by Deutsche Bank,NEWS-FLASH,Dow Jones Newswires,CompuGroup Medical Cut to Hold From Buy by Deutsche Bank
COP,2024-05-13,06:28:39,A753BB,Compugroup Medical SE & Co. KGaA,100,-0.82,price-targets,downgrade,Compugroup Medical Target Cut to EUR31 From EUR40 by Deutsche Bank,NEWS-FLASH,Dow Jones Newswires,CompuGroup Medical Target Cut to EUR31 From EUR40 by Deutsche Bank
COP,2024-05-22,11:43:33,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,dividends,,Cgm) approved the dividend,PRESS-RELEASE,DGAP News,EQS-News: CompuGroup Medical Annual General Meeting: Shareholders approve dividend doubling to EUR 1.00
COP,2024-05-22,11:43:33,A753BB,Compugroup Medical SE & Co. KGaA,99,0.0,dividends,,Cgm) approved the dividend,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CompuGroup Medical Annual General Meeting: Shareholders approve dividend doubling to EUR 1.00
COP,2024-06-25,18:42:02,A753BB,Compugroup Medical SE & Co. KGaA,98,0.39,products-services,,"Compugroup Medical SE & Co. KGaA, has entered into an agreement with the shareholders of Pridok AS to acquire 100",PRESS-RELEASE,DGAP News,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA: CompuGroup Medical acquires Pridok AS
COP,2024-06-25,18:42:02,A753BB,Compugroup Medical SE & Co. KGaA,98,0.39,products-services,,"Compugroup Medical SE & Co. KGaA, has entered into an agreement with the shareholders of Pridok AS to acquire 100",PRESS-RELEASE,Dow Jones Newswires,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA: CompuGroup Medical acquires Pridok AS
COP,2024-06-25,18:47:16,A753BB,Compugroup Medical SE & Co. KGaA,99,0.62,acquisitions-mergers,,Compugroup Medical strengthens market position in Northern Europe with the acquisition of Norwegian Pridok 2024-06-25 / 20:46,PRESS-RELEASE,DGAP News,EQS-News: CompuGroup Medical strengthens market position in Northern Europe with the acquisition of Norwegian Pridok
COP,2024-06-25,18:47:16,A753BB,Compugroup Medical SE & Co. KGaA,99,0.62,acquisitions-mergers,,Compugroup Medical strengthens market position in Northern Europe with the acquisition of Norwegian Pridok 2024-06-25 / 20:46,PRESS-RELEASE,Dow Jones Newswires,EQS-News: CompuGroup Medical strengthens market position in Northern Europe with the acquisition of Norwegian Pridok
COP,2024-07-09,14:11:39,A753BB,Compugroup Medical SE & Co. KGaA,100,-0.38,revenues,,Compugroup Medical SE & Co. KGaA expects lower revenues,PRESS-RELEASE,DGAP News,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:11:39,A753BB,Compugroup Medical SE & Co. KGaA,100,0.0,earnings,,Cgm revises its full year guidance for,PRESS-RELEASE,DGAP News,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:11:39,A753BB,Compugroup Medical SE & Co. KGaA,100,0.0,earnings,,Cgm now expects the adjusted EBITDA for the financial year 2024 to be in a range of EUR 220 million to EUR 250 million,PRESS-RELEASE,DGAP News,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:11:39,A753BB,Compugroup Medical SE & Co. KGaA,100,-0.38,revenues,,Compugroup Medical SE & Co. KGaA expects lower revenues,PRESS-RELEASE,Dow Jones Newswires,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:11:39,A753BB,Compugroup Medical SE & Co. KGaA,100,0.0,earnings,,Cgm revises its full year guidance for,PRESS-RELEASE,Dow Jones Newswires,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:11:39,A753BB,Compugroup Medical SE & Co. KGaA,100,0.0,earnings,,Cgm now expects the adjusted EBITDA for the financial year 2024 to be in a range of EUR 220 million to EUR 250 million,PRESS-RELEASE,Dow Jones Newswires,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:13:40,A753BB,Compugroup Medical SE & Co. KGaA,100,-0.38,revenues,,Compugroup Medical SE & Co. KGaA expects lower revenues,PRESS-RELEASE,DGAP News,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:13:40,A753BB,Compugroup Medical SE & Co. KGaA,100,0.0,earnings,,Cgm revises its full year guidance for,PRESS-RELEASE,DGAP News,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:13:40,A753BB,Compugroup Medical SE & Co. KGaA,100,0.0,earnings,,Cgm now expects the adjusted EBITDA for the financial year 2024 to be in a range of EUR 220 million to EUR 250 million,PRESS-RELEASE,DGAP News,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:13:40,A753BB,Compugroup Medical SE & Co. KGaA,100,-0.38,revenues,,Compugroup Medical SE & Co. KGaA expects lower revenues,PRESS-RELEASE,Dow Jones Newswires,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
COP,2024-07-09,14:13:40,A753BB,Compugroup Medical SE & Co. KGaA,100,0.0,earnings,,Cgm revises its full year guidance for,PRESS-RELEASE,Dow Jones Newswires,EQS-Adhoc: CompuGroup Medical SE & Co. KGaA expects lower revenues and therefore revises its financial year 2024 guidance
